date,type,price,shares,cost,cash,equity,return
2020-02-27 00:00:00+08:00,BUY,124.16585852813719,16000,3685.2426811151117,8009661.02086869,10000000.0,
2020-03-13 00:00:00+08:00,SELL,113.14232151031494,16000,8788.895534921265,9811149.269498808,9821750.254267126,-0.08878074173122404
2020-03-16 00:00:00+08:00,BUY,108.92299264526366,18000,3636.9387244253535,7846898.4631596375,9811149.269498808,
2020-03-19 00:00:00+08:00,SELL,96.34529257965087,18000,8419.61511853569,9572694.114474818,9582849.680811005,-0.11547332441163614
2020-03-23 00:00:00+08:00,BUY,97.49084896087645,19000,3436.0649716260905,7716931.9192465395,9572694.114474818,
2020-04-06 00:00:00+08:00,SELL,117.2623581161499,19000,10816.866224424248,9934099.857228963,9947146.938472614,0.2028037437976138
2020-08-26 00:00:00+08:00,BUY,167.47985832214354,11000,3417.426509063339,8088403.989176321,9934099.857228963,
2020-11-09 00:00:00+08:00,SELL,192.80925604248046,11000,10296.97831894867,10199008.827324657,10211428.830484916,0.15123847114568498
2021-05-13 00:00:00+08:00,BUY,315.8379833984375,6000,3515.2767552246087,8300465.650178807,10199008.827324657,
2021-05-24 00:00:00+08:00,SELL,320.80039947509766,6000,9344.915636709595,10215923.131392684,10227194.77615537,0.01571190400617515
2021-08-03 00:00:00+08:00,BUY,359.3563728637695,5000,3333.030358311462,8415808.236715525,10215923.131392684,
2021-08-19 00:00:00+08:00,SELL,319.46253579711913,5000,7754.953056475068,10005365.962644646,10014719.827291697,-0.1110146920415794
2021-08-25 00:00:00+08:00,BUY,319.081610748291,6000,3551.3783276284785,8087324.919827271,10005365.962644646,
2021-09-06 00:00:00+08:00,SELL,291.9636340026855,6000,8504.900658498229,9830601.823184885,9840860.25918274,-0.08498758885543424
2021-10-04 00:00:00+08:00,BUY,271.79764916992184,7000,3529.292474471435,7924488.986520961,9830601.823184885,
2021-11-01 00:00:00+08:00,SELL,284.1553185424805,7000,9657.0185006662,9903919.197817657,9915567.29462643,0.0454664321428067
2022-01-13 00:00:00+08:00,BUY,338.8115871276855,5000,3142.4774706092835,8206718.78470862,9903919.197817657,
2022-02-07 00:00:00+08:00,SELL,309.9567922668457,5000,7524.201132277679,9748978.54491057,9758054.081339478,-0.085164722686906
2022-02-10 00:00:00+08:00,BUY,317.7209069213867,6000,3536.233694035034,7839116.869688215,9748978.54491057,
2022-03-28 00:00:00+08:00,SELL,288.56871688842773,6000,8406.0067229599,9562123.16429582,9572262.316465558,-0.09175408164176008
2022-03-30 00:00:00+08:00,BUY,288.8062789916992,6000,3214.4138851776115,7826071.076460448,9562123.16429582,
2022-04-11 00:00:00+08:00,SELL,265.1437095336914,6000,7723.636258716429,9409209.69740388,9418525.78837451,-0.08193232342669357
2022-04-25 00:00:00+08:00,BUY,254.78903462219236,7000,3308.4356145691672,7622378.019433964,9409209.69740388,
2022-06-20 00:00:00+08:00,SELL,231.87345474243165,7000,7880.219359421539,9237611.983271563,9247116.941553105,-0.08993942739231504
2022-06-22 00:00:00+08:00,BUY,218.39059674072263,8000,3240.916455632324,7487246.29289015,9237611.983271563,
2022-07-01 00:00:00+08:00,SELL,195.88722967529296,8000,7608.26000058838,9046735.870291905,9055912.7967964,-0.10304183147659093
2022-07-04 00:00:00+08:00,BUY,201.38198219299315,8000,2988.5086157440182,7432691.504132217,9046735.870291905,
2022-07-27 00:00:00+08:00,SELL,216.73603468322753,8000,8418.027587096558,9158161.75401094,9168315.405499404,0.07624342715784732
2022-09-26 00:00:00+08:00,BUY,182.68547843933104,10000,3388.8156250495904,7327918.15399258,9158161.75401094,
2022-10-17 00:00:00+08:00,SELL,204.03504904174804,10000,9905.901630976869,9358362.742779084,9370311.037293361,0.11686517606546977
2023-08-22 00:00:00+08:00,BUY,343.5847576293945,5000,3186.748627012634,7637252.206005098,9358362.742779084,
2023-09-04 00:00:00+08:00,SELL,367.99930810546874,5000,8933.183204260255,9468315.563328182,9479090.584911348,0.07105830492751027
2024-07-22 00:00:00+08:00,BUY,497.020877380371,3000,2765.9211826217643,7974487.010004448,9468315.563328182,
2024-11-12 00:00:00+08:00,SELL,455.7965548095703,3000,6638.676820801391,9335237.997612357,9343245.43285601,-0.08294283891670746
