date,type,price,shares,cost,cash,equity,return
2020-02-07 00:00:00+08:00,BUY,28.733790840148924,69000,3677.781558584861,8013690.65047114,10000000.0,
2020-03-13 00:00:00+08:00,SELL,26.203529457092284,69000,8778.05135047863,9812956.13166003,9823544.036396433,-0.08805873882541027
2020-03-18 00:00:00+08:00,BUY,23.9085988407135,82000,3636.7369696609303,7848814.289751861,9812956.13166003,
2020-04-07 00:00:00+08:00,SELL,28.459463327407835,82000,11329.996945274333,10171160.285654029,10184826.294604156,0.19034425718602782
2020-12-10 00:00:00+08:00,BUY,61.14590843200683,33000,3743.046784665298,8149602.260613138,10171160.285654029,
2020-12-31 00:00:00+08:00,SELL,58.45897289657593,33000,9366.004342624912,10069382.361857519,10080679.443382913,-0.04394301441148303
2021-01-14 00:00:00+08:00,BUY,66.90602680969238,30000,3723.3203919593807,8058478.2371747885,10069382.361857519,
2021-01-20 00:00:00+08:00,SELL,60.31621413803101,30000,8785.056589204216,9859179.604726514,9869775.959037581,-0.0984935585908493
2021-02-04 00:00:00+08:00,BUY,56.98089323806762,34000,3593.784936524925,7918235.44969569,9859179.604726514,
2021-03-31 00:00:00+08:00,SELL,60.31621413803101,34000,9956.397467764778,9959030.33292098,9971039.534473522,0.058534022729835586
2021-05-17 00:00:00+08:00,BUY,50.511837566375725,39000,3654.2788887394518,7985414.3889435865,9959030.33292098,
2021-05-24 00:00:00+08:00,SELL,58.98960780715942,39000,11169.387290246601,10274839.706132557,10288311.991024885,0.16783729615148876
2021-05-31 00:00:00+08:00,BUY,65.04505973052977,31000,3740.4161598041146,8254702.43832633,10274839.706132557,
2021-06-03 00:00:00+08:00,SELL,64.29602169799804,31000,9676.872745657194,10238202.238218613,10249874.28280875,-0.01151567906363468
2021-10-14 00:00:00+08:00,BUY,65.81817093658447,31000,3784.8739197082896,8194054.065264787,10238202.238218613,
2021-10-22 00:00:00+08:00,SELL,78.19841855621338,31000,11769.252984802895,10606435.7875226,10620631.618060198,0.18809771592646102
2022-04-13 00:00:00+08:00,BUY,97.25233706665038,21000,3788.464790431365,8560348.24433251,10606435.7875226,
2022-06-22 00:00:00+08:00,SELL,85.19027529144287,21000,8685.574517339057,10340658.45093547,10351134.812020497,-0.1240285029545456
2022-06-23 00:00:00+08:00,BUY,86.55919763946532,23000,3693.0481672877877,8346103.85706048,10340658.45093547,
2022-07-04 00:00:00+08:00,SELL,78.47440267181396,23000,8762.844174348107,10142252.274337852,10152821.836491633,-0.0934019167012845
2022-07-06 00:00:00+08:00,BUY,76.14259484863281,26000,3672.3573495495607,8158872.45092385,10142252.274337852,
2022-07-08 00:00:00+08:00,SELL,88.4102119216919,26000,11160.02105087517,10446377.939836964,10459838.927364279,0.16111372481390235
2022-09-01 00:00:00+08:00,BUY,100.96293788146971,20000,3745.7249954025265,8423373.457212167,10446377.939836964,
2022-09-20 00:00:00+08:00,SELL,111.744672706604,20000,10850.407719811248,10647416.503624436,10660504.041928964,0.106789036168817
2022-10-25 00:00:00+08:00,BUY,90.43600300598143,23000,3858.452068250198,8563529.982418612,10647416.503624436,
2022-11-11 00:00:00+08:00,SELL,105.05908898162842,23000,11731.423171133538,10968157.605824932,10982307.806820467,0.16169540326411613
2023-02-03 00:00:00+08:00,BUY,107.18341606140136,20000,3976.5047358779902,8820512.779861027,10968157.605824932,
2023-02-24 00:00:00+08:00,SELL,116.42219570159912,20000,11304.595202625274,11137652.098690385,11151287.46858173,0.08619598049482965
2023-09-13 00:00:00+08:00,BUY,298.14926132202146,7000,3871.4681582664484,9046735.801277969,11137652.098690385,
2023-09-19 00:00:00+08:00,SELL,272.104911529541,7000,9247.485418331451,10942222.696566425,10953376.823006485,-0.08735339365590701
2023-09-21 00:00:00+08:00,BUY,274.61115933227535,7000,3565.8259039295954,9016378.755336568,10942222.696566425,
2023-09-28 00:00:00+08:00,SELL,333.7689852905273,7000,11343.138965098571,11341418.513405161,11355100.373988912,0.21542396930298052
2023-12-29 00:00:00+08:00,BUY,330.02378588867185,6000,3673.1647369409175,9357602.633336188,11341418.513405161,
2024-01-08 00:00:00+08:00,SELL,295.1065755615234,6000,8596.454546107176,11119645.632159222,11130014.498570563,-0.10580210221249686
2024-07-18 00:00:00+08:00,BUY,662.0090650024414,3000,3684.0804467385865,9129934.356705159,11119645.632159222,
2024-07-26 00:00:00+08:00,SELL,600.0010828857422,3000,8739.015772230836,10921198.589590155,10931739.410416096,-0.09366636409498486
2024-07-29 00:00:00+08:00,BUY,578.6449614257812,3000,3220.159210334472,9182043.546102477,10921198.589590155,
2024-08-05 00:00:00+08:00,SELL,523.6551419677735,3000,7627.037142760621,10745381.934863036,10754581.509969665,-0.09503205440951695
2024-09-04 00:00:00+08:00,BUY,511.0440112609863,4000,3791.9465635565184,8697413.943255534,10745381.934863036,
2024-09-26 00:00:00+08:00,SELL,611.0372158813476,4000,11866.342732415771,11129696.464048509,11144009.40223991,0.19566456590232023
