date,type,price,shares,cost,cash,equity,return
2020-02-27 00:00:00+08:00,BUY,136.7259295501709,14000,3550.7723904179375,8082286.21390719,10000000.0,
2020-03-16 00:00:00+08:00,SELL,122.54252645874024,14000,8329.215523400573,9789552.368806152,9799598.897012658,-0.10373601509307069
2020-03-18 00:00:00+08:00,BUY,123.45156768035888,15000,3435.039870705986,7934343.813730063,9789552.368806152,
2020-03-23 00:00:00+08:00,SELL,112.93782955169678,15000,8224.697437102317,9620186.559568413,9630107.020211997,-0.08516488146901703
2021-08-02 00:00:00+08:00,BUY,242.81317301940916,7000,3152.929051657028,7917341.419380891,9620186.559568413,
2021-09-24 00:00:00+08:00,SELL,255.60107666015625,7000,8686.60259029541,9697862.35341169,9708339.954537142,0.052665609043068246
2021-10-12 00:00:00+08:00,BUY,256.87276605224605,7000,3335.4928671884154,7896417.498178778,9697862.35341169,
2021-10-21 00:00:00+08:00,SELL,264.70259225463866,7000,8995.917597773896,9740339.726363475,9751190.41687995,0.030481340325506055
2022-05-13 00:00:00+08:00,BUY,252.69291593933102,7000,3281.2175134722133,7968208.097274685,9740339.726363475,
2022-07-04 00:00:00+08:00,SELL,228.67577366638184,7000,7771.5461680519875,9561166.966771306,9570540.845687771,-0.09504477869381761
2022-08-15 00:00:00+08:00,BUY,220.99052989196775,8000,3279.4994635968014,7789963.228171968,9561166.966771306,
2022-10-07 00:00:00+08:00,SELL,201.76957081604004,8000,7836.730130494995,9396283.064569794,9405735.567039154,-0.08697639254190649
2022-10-11 00:00:00+08:00,BUY,196.92226570129392,9000,3287.617225883102,7620695.056032266,9396283.064569794,
2022-11-09 00:00:00+08:00,SELL,213.56129512023927,9000,9331.560790278854,9533415.15132414,9544670.687746134,0.08449541934574649
2023-09-12 00:00:00+08:00,BUY,334.1794571838378,5000,3099.514465380096,7859418.350939571,9533415.15132414,
2023-10-23 00:00:00+08:00,SELL,306.44547555541993,5000,7438.9639191078195,9384206.764797563,9393179.489855587,-0.08299128217555563
2023-10-24 00:00:00+08:00,BUY,313.4943640441894,5000,2907.660226509857,7813827.284350106,9384206.764797563,
2023-11-14 00:00:00+08:00,SELL,363.33055014038086,5000,8819.849104657746,9621660.185947351,9632298.506273933,0.15896995867257974
2024-03-13 00:00:00+08:00,BUY,400.8314918518066,4000,2974.1696695404053,8015360.048870584,9621660.185947351,
2024-04-10 00:00:00+08:00,SELL,399.11309115600585,4000,7750.776230249634,9604061.637264358,9613410.463909646,-0.00428709003841466
2024-05-08 00:00:00+08:00,BUY,421.51658499145503,4000,3127.653060636596,7914867.644237901,9604061.637264358,
2024-05-10 00:00:00+08:00,SELL,431.6844300842285,4000,8383.311632235718,9633222.05294258,9643333.83076134,0.02412205226273501
2024-06-12 00:00:00+08:00,BUY,441.7420209350585,4000,3277.725795338134,7862976.243407007,9633222.05294258,
2024-08-06 00:00:00+08:00,SELL,413.9327903137207,4000,8038.574787892457,9510668.829873998,9520364.793211695,-0.06295355502397654
