date,type,price,shares,cost,cash,equity,return
2020-03-12 00:00:00+08:00,BUY,29.62201681709289,67000,3681.57236011239,8011643.300894664,10000000.0,
2020-03-16 00:00:00+08:00,SELL,24.913484733581544,67000,8103.982881563072,9672742.795163063,9682517.652396128,-0.1589537982030436
2020-03-18 00:00:00+08:00,BUY,23.029579296112058,84000,3588.469045920181,7734669.66524373,9672742.795163063,
2020-03-25 00:00:00+08:00,SELL,27.282022562026977,84000,11126.154441245842,10015233.406012751,10028653.544333085,0.18465136558672757
2020-09-08 00:00:00+08:00,BUY,65.70592959594725,30000,3656.5349820144647,8040398.983152319,10015233.406012751,
2020-10-08 00:00:00+08:00,SELL,75.9662626876831,30000,11064.486160461045,10308322.377622351,10321668.132932592,0.15615536002352978
2020-10-29 00:00:00+08:00,BUY,60.948533367156976,33000,3730.9644700705144,8293289.812036101,10308322.377622351,
2020-11-23 00:00:00+08:00,SELL,70.5017162246704,33000,11295.43246493557,10608551.01498529,10622175.33297116,0.1567418004952569
2021-09-27 00:00:00+08:00,BUY,125.11145191955565,16000,3713.3078929724115,8603054.476379426,10608551.01498529,
2021-10-04 00:00:00+08:00,SELL,110.83717199707031,16000,8609.831520732423,10367839.396811819,10378224.398254426,-0.11409251274346519
2021-10-12 00:00:00+08:00,BUY,112.41898545074461,18000,3753.669924200363,8340543.988774216,10367839.396811819,
2021-10-20 00:00:00+08:00,SELL,131.64742611694336,18000,11504.66856835968,10698692.990310837,10712569.684574997,0.17104264541351444
2021-10-25 00:00:00+08:00,BUY,136.44400117492674,15000,3796.5543326923366,8648236.418354243,10698692.990310837,
2021-10-27 00:00:00+08:00,SELL,155.17206518554687,15000,11300.405647137452,10964516.990490308,10978147.307026118,0.13725824403676049
2022-04-15 00:00:00+08:00,BUY,185.85397274780271,11000,3792.3503139189143,8916330.93995056,10964516.990490308,
2022-06-15 00:00:00+08:00,SELL,165.57717700195312,11000,8842.649137789307,10728837.237834254,10739503.059091184,-0.10910068504892545
2022-06-17 00:00:00+08:00,BUY,150.49638485717773,14000,3908.391114740906,8617979.458719024,10728837.237834254,
2022-07-01 00:00:00+08:00,SELL,132.09982360839842,14000,8978.82501066284,10458398.16422594,10469228.2380159,-0.12223922366133771
2022-07-04 00:00:00+08:00,BUY,135.08410687255858,15000,3758.7152737289425,8428377.845863832,10458398.16422594,
2022-07-20 00:00:00+08:00,SELL,157.73406056213378,15000,11486.982960437394,10782901.7713354,10796757.133583559,0.1676729721501855
2022-09-01 00:00:00+08:00,BUY,127.92303755187987,16000,3796.7557545397945,8732336.414750783,10782901.7713354,
2022-09-22 00:00:00+08:00,SELL,114.7156824874878,16000,8911.114215628051,10558876.22033496,10569624.622758595,-0.10324453919440243
2022-09-26 00:00:00+08:00,BUY,109.38347463989257,19000,3855.220563683014,8476734.98161332,10558876.22033496,
2022-10-13 00:00:00+08:00,SELL,99.45109327697755,19000,9173.866099334793,10357131.887776557,10368197.21611039,-0.09080330822927293
2022-12-20 00:00:00+08:00,BUY,117.26279078674315,17000,3697.8821074599455,8359966.562294464,10357131.887776557,
2023-01-30 00:00:00+08:00,SELL,125.81719498443603,17000,10384.322188040429,10488474.554841835,10500999.91037796,0.07295071301219595
2023-03-23 00:00:00+08:00,BUY,135.33887799072264,15000,3765.8042800918574,8454625.580700904,10488474.554841835,
2023-04-19 00:00:00+08:00,SELL,122.57926336669922,15000,8926.83485467987,10284387.696346713,10295155.060681373,-0.09427900403384513
2023-07-10 00:00:00+08:00,BUY,154.80542286682126,13000,3733.1327724333946,8268184.066305604,10284387.696346713,
2023-07-14 00:00:00+08:00,SELL,181.41287269592286,13000,11449.873460203173,10615101.537892397,10628912.139425721,0.17187672974474494
2023-08-14 00:00:00+08:00,BUY,165.73699781799314,12000,3689.3055714285274,8622568.258505052,10615101.537892397,
2023-10-11 00:00:00+08:00,SELL,166.3759684753418,12000,9693.063923373415,10609386.81628578,10621078.39034099,0.0038553290198387762
2023-10-16 00:00:00+08:00,BUY,159.904602645874,13000,3856.099492805252,8526770.882396612,10609386.81628578,
2023-10-26 00:00:00+08:00,SELL,144.54822395324706,13000,9123.161154809188,10396774.632634014,10407778.801708136,-0.09603462588650624
2023-10-30 00:00:00+08:00,BUY,141.43537672424316,14000,3673.076733528595,8413006.28176108,10396774.632634014,
2023-11-20 00:00:00+08:00,SELL,155.21957926940917,14000,10550.274802941742,10575530.116729867,10588255.64089194,0.09745936882567294
2024-01-04 00:00:00+08:00,BUY,159.904602645874,13000,3856.099492805252,8492914.1828407,10575530.116729867,
2024-02-15 00:00:00+08:00,SELL,175.1070662841797,13000,11051.882488526,10758254.162046509,10771584.715067262,0.09507208289665797
2024-04-16 00:00:00+08:00,BUY,172.055413192749,12000,3829.9534976705927,8689759.25023585,10758254.162046509,
2024-06-28 00:00:00+08:00,SELL,174.62200190734862,12000,10173.47783112213,10775049.79529291,10787320.834708506,0.014917221533299498
2024-07-15 00:00:00+08:00,BUY,188.8678936920166,11000,3853.8493707855987,8693649.115309943,10775049.79529291,
2024-07-17 00:00:00+08:00,SELL,212.66863398742674,11000,11357.568398098527,11021646.520773537,11035345.78584217,0.12601792623484
2024-08-07 00:00:00+08:00,BUY,146.842313293457,15000,4085.887367390441,8814925.934004292,11021646.520773537,
2024-10-23 00:00:00+08:00,SELL,165.29928744506836,15000,12037.920608187103,11282377.32507213,11296897.216963276,0.1256924774450128
2024-11-27 00:00:00+08:00,BUY,148.32557608032224,15000,4127.159154434967,9053366.52471286,11282377.32507213,
2024-12-16 00:00:00+08:00,SELL,135.69345538330077,15000,9881.875888288878,11078886.479574082,11090805.794732392,-0.08516481803637718
