date,type,price,shares,cost,cash,equity,return
2020-03-02 00:00:00+08:00,BUY,52.7644503250122,37000,3621.4880480572124,8044093.849926491,10000000.0,
2020-03-12 00:00:00+08:00,SELL,47.10015341949463,37000,8460.836059510919,9778338.69038828,9788543.97657444,-0.107350628512707
2020-03-16 00:00:00+08:00,BUY,44.63525457382202,43000,3560.3310810809135,7855462.412632853,9778338.69038828,
2020-03-19 00:00:00+08:00,SELL,37.71017306900024,43000,7872.564280749835,9469127.290319113,9478623.015202433,-0.15514824707381067
2020-03-23 00:00:00+08:00,BUY,38.38783297348022,49000,3489.2620781244846,7584634.212540458,9469127.290319113,
2020-03-25 00:00:00+08:00,SELL,44.2456042098999,49000,10525.808013514137,9742143.010812039,9754839.02363665,0.152594475454409
2020-08-19 00:00:00+08:00,BUY,50.21034313583373,38000,3539.3270876449196,7830610.644562712,9742143.010812039,
2020-09-04 00:00:00+08:00,SELL,46.01151765060425,38000,8488.664891359978,9570559.650394313,9580798.503144255,-0.08362471202139424
2020-11-02 00:00:00+08:00,BUY,51.76004803085326,36000,3456.536007500381,7703741.385276095,9570559.650394313,
2020-11-04 00:00:00+08:00,SELL,52.58459268951416,36000,9190.735110273286,9587595.986988332,9598681.662375703,0.015930137046422387
2021-09-29 00:00:00+08:00,BUY,84.90365122985838,22000,3464.918006690521,7716250.741924757,9587595.986988332,
2021-10-08 00:00:00+08:00,SELL,76.9001042175293,22000,8213.700131474307,9399839.334578928,9409746.530498976,-0.0942662287945803
2021-10-12 00:00:00+08:00,BUY,74.89142885589598,25000,3473.0900131921762,7524080.523168336,9399839.334578928,
2021-11-09 00:00:00+08:00,SELL,83.93463521575927,25000,10187.566349312781,9612258.837213004,9624546.86990906,0.12075088562222493
2022-01-26 00:00:00+08:00,BUY,79.13661370849609,24000,3523.162042302246,7709456.946166796,9612258.837213004,
2022-04-06 00:00:00+08:00,SELL,81.53650016784668,24000,9500.632999557496,9656832.317195559,9668291.785033982,0.03032586747002729
2022-04-12 00:00:00+08:00,BUY,77.37445444488525,24000,3444.7107118862914,7796400.699806427,9656832.317195559,
2022-05-30 00:00:00+08:00,SELL,82.33588613891601,24000,9593.777452906494,9762868.189687504,9774440.00644705,0.06412234799748866
2022-06-28 00:00:00+08:00,BUY,72.88897827148436,26000,3515.435422033691,7864239.319206877,9762868.189687504,
2022-06-30 00:00:00+08:00,SELL,66.15864390563965,26000,8351.205620208893,9576012.855133299,9586085.907341642,-0.09233679117817672
2022-07-04 00:00:00+08:00,BUY,64.20864523315429,29000,3454.104070317535,7710508.039301507,9576012.855133299,
2022-07-21 00:00:00+08:00,SELL,74.21198387145996,29000,10448.676269182204,9852206.895304665,9864809.873407952,0.1557942641832977
2022-09-05 00:00:00+08:00,BUY,71.41042752838133,27000,3576.5912627589787,7920548.76077561,9852206.895304665,
2022-10-11 00:00:00+08:00,SELL,64.59992433929443,27000,8468.08108201641,9656278.636854542,9666492.661837623,-0.09537127034255799
2022-10-13 00:00:00+08:00,BUY,62.82035265731811,30000,3495.9526253797526,7768172.10450962,9656278.636854542,
2022-11-07 00:00:00+08:00,SELL,73.17284003448486,30000,10657.624151022721,9952699.681393143,9965554.688127784,0.1647951171754647
2023-04-21 00:00:00+08:00,BUY,88.93765709686278,22000,3629.54578612297,7992441.679476039,9952699.681393143,
2023-05-02 00:00:00+08:00,SELL,87.02805054473878,22000,9295.466078683548,9897763.325381609,9908975.32510592,-0.021471293650610047
2023-07-06 00:00:00+08:00,BUY,101.42407666015625,19000,3574.691581887207,7967131.177256753,9897763.325381609,
2023-08-28 00:00:00+08:00,SELL,111.01706089782715,19000,10240.768782520066,10066214.565532949,10078566.769908119,0.09458290924170122
2023-10-11 00:00:00+08:00,BUY,107.96757040405272,18000,3605.0371757913204,8119193.261084208,10066214.565532949,
2023-10-20 00:00:00+08:00,SELL,110.55060124969482,18000,9661.017043210832,10099443.066535505,10111095.986303935,0.02392413607137298
2024-08-02 00:00:00+08:00,BUY,138.41496430969238,14000,3594.636623122711,8158038.929576688,10099443.066535505,
2024-08-05 00:00:00+08:00,SELL,125.14280596160889,14000,8505.956521210555,9901532.256518003,9911791.966075711,-0.09588673026991579
2024-08-06 00:00:00+08:00,BUY,132.62758175659178,14000,3444.3382982186886,8041301.773627499,9901532.256518003,
2024-09-25 00:00:00+08:00,SELL,152.5779669342041,14000,10370.724412517851,10167022.586293839,10179531.540473202,0.15042410419747226
2024-11-05 00:00:00+08:00,BUY,144.68462492370602,14000,3757.4597092686454,8137680.377652686,10167022.586293839,
2024-11-19 00:00:00+08:00,SELL,148.72740545654298,14000,10109.001748881226,10209755.052295407,10221948.321988624,0.027942018959988078
