date,type,price,shares,cost,cash,equity,return
2020-03-09 00:00:00+08:00,BUY,37.28267924118042,53000,3665.4466095966527,8020352.553607841,10000000.0,
2020-03-13 00:00:00+08:00,SELL,33.42053313446045,53000,8599.604483493691,9783041.205250751,9793413.871051688,-0.10359089489614932
2020-03-16 00:00:00+08:00,BUY,32.55723250198364,60000,3623.6199774707793,7825983.635154262,9783041.205250751,
2020-03-18 00:00:00+08:00,SELL,29.707138658523558,60000,8653.689491227913,9599758.265174448,9610196.16719772,-0.08754103541467885
2020-03-23 00:00:00+08:00,BUY,28.46431845092773,67000,3537.687818673553,7689111.241143617,9599758.265174448,
2020-03-26 00:00:00+08:00,SELL,32.82638986587524,67000,10677.932227521229,9877801.429929737,9890680.931847963,0.1532470001861344
2020-11-03 00:00:00+08:00,BUY,54.9216842918396,35000,3565.7903526476857,7951976.689362703,9877801.429929737,
2020-11-20 00:00:00+08:00,SELL,60.85963837051391,35000,10341.574050109577,10071722.45828058,10084196.25189322,0.10811675124749574
2021-07-14 00:00:00+08:00,BUY,76.4853826675415,26000,3688.890006055527,8079413.618918445,10071722.45828058,
2021-08-18 00:00:00+08:00,SELL,69.20392016601562,26000,8735.610842556152,9869979.932392295,9880516.646262195,-0.09520070695306794
2021-08-23 00:00:00+08:00,BUY,66.77422705078125,29000,3592.1195441967775,7929935.228375442,9869979.932392295,
2021-10-08 00:00:00+08:00,SELL,80.4976078491211,29000,11333.660697117004,10253032.195302837,10266702.623394974,0.20551912623269047
2021-10-14 00:00:00+08:00,BUY,83.8690635986328,24000,3733.8507114111326,8236440.818224238,10253032.195302837,
2021-10-18 00:00:00+08:00,SELL,85.70392128753662,24000,9986.220908423766,10283348.708216693,10295393.882189082,0.02187764606130312
2022-01-12 00:00:00+08:00,BUY,113.96562026214599,18000,3805.312060553055,8228162.231437512,10283348.708216693,
2022-03-14 00:00:00+08:00,SELL,104.52674679565429,18000,9134.592402472228,10100509.081356816,10111527.038566418,-0.08282211288615124
2022-04-08 00:00:00+08:00,BUY,98.31541843414306,20000,3647.502023906707,8130553.210650048,10100509.081356816,
2022-04-15 00:00:00+08:00,SELL,90.10926342773438,20000,8749.609478833008,9923988.869725903,9934542.46846255,-0.08346763037890748
2022-04-18 00:00:00+08:00,BUY,89.08580772399901,22000,3635.5918132163997,7960465.507984709,9923988.869725903,
2022-06-15 00:00:00+08:00,SELL,80.09712982177734,22000,8555.174436264038,9714047.189627547,9724366.264820646,-0.10089910089910077
2022-06-20 00:00:00+08:00,BUY,75.36177788543701,25000,3494.9024494371415,7826507.840042184,9714047.189627547,
2022-07-01 00:00:00+08:00,SELL,65.27915318298339,25000,7923.257217584609,9450563.412399184,9460120.282058787,-0.13378963428624197
2022-07-04 00:00:00+08:00,BUY,66.93473438262939,28000,3476.5901038337706,7572914.259581728,9450563.412399184,
2022-07-20 00:00:00+08:00,SELL,77.53401404571534,28000,10539.973869374542,9733326.678992383,9746039.778380556,0.1583524572234148
2022-09-13 00:00:00+08:00,BUY,85.70130019378661,22000,3497.4700609084316,7844400.604668169,9733326.678992383,
2022-10-07 00:00:00+08:00,SELL,78.07265943145752,22000,8338.940753873978,9553660.17140636,9563718.429985553,-0.08901429435818717
2022-10-11 00:00:00+08:00,BUY,76.47618769073486,24000,3404.719875991516,7714826.946952732,9553660.17140636,
2022-11-03 00:00:00+08:00,SELL,87.5555376663208,24000,10201.9712488797,9805957.879695551,9818263.287284764,0.14487319922889164
2023-09-11 00:00:00+08:00,BUY,263.33921749877925,7000,3419.4597392216488,7959163.897464875,9805957.879695551,
2023-09-19 00:00:00+08:00,SELL,238.36533892822266,7000,8100.846043475647,9619620.423918959,9629391.497562531,-0.09483539446862814
2023-10-20 00:00:00+08:00,BUY,227.5363911132812,8000,3376.6400441210935,7795952.654968588,9619620.423918959,
2023-10-31 00:00:00+08:00,SELL,204.51464099121094,8000,7943.348656098633,9424126.434242176,9433707.537781088,-0.10117832145192401
2023-11-01 00:00:00+08:00,BUY,208.22170082092282,9000,3476.261295205307,7546654.865558665,9424126.434242176,
2023-11-21 00:00:00+08:00,SELL,229.43250823974608,9000,10025.053447535705,9601522.386268845,9613614.399250071,0.10186645933252281
2024-03-20 00:00:00+08:00,BUY,277.9430095825195,6000,3093.505696653442,7930770.823077074,9601522.386268845,
2024-04-08 00:00:00+08:00,SELL,319.70103607177737,6000,9312.891180770876,9839664.148326967,9850897.165850513,0.15023952770742444
2024-07-19 00:00:00+08:00,BUY,261.454858215332,7000,3394.9913339260866,8006085.149485717,9839664.148326967,
2024-08-05 00:00:00+08:00,SELL,222.60017504882813,7000,7565.066949034424,9556721.30787848,9565846.135813842,-0.14860952835882477
2024-08-07 00:00:00+08:00,BUY,226.42531105041502,8000,3360.1516159881585,7741958.667859171,9556721.30787848,
2024-08-26 00:00:00+08:00,SELL,257.29112686157225,8000,9993.187367303468,9790294.495384445,9802348.072156046,0.1363178686515518
2024-11-27 00:00:00+08:00,BUY,262.1512631530761,7000,3404.034152042693,7951831.61916087,9790294.495384445,
